name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_name,car_model,car_age,depreciation,log_km_driven
Maruti Gypsy King Hard Top Ambulance BSIV,2005.0,300000.0,70000.0,Petrol,Individual,Manual,Second Owner,Maruti,Gypsy King Hard Top Ambulance BSIV,20.0,0.8,11.156264806643742
Ford Figo Diesel Celebration Edition,2013.0,300000.0,50000.0,Deisel,Individual,Manual,First Owner,Ford,Figo Diesel Celebration Edition,12.0,0.3,10.819798284210286
Ford Fiesta 1.4 SXi TDCi,2009.0,80000.0,180000.0,Deisel,Individual,Manual,Second Owner,Ford,Fiesta 1.4 SXi TDCi,16.0,0.8,12.100717685412471
Maruti 800 AC,2008.0,80000.0,50000.0,Petrol,Individual,Manual,Second Owner,Maruti,800 AC,17.0,0.8,10.819798284210286
Maruti Esteem Vxi,2007.0,100000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,Esteem Vxi,18.0,0.8,11.407576060361786
Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,300000.0,110000.0,Deisel,Individual,Manual,First Owner,Skoda,Laura Ambiente 2.0 TDI CR MT,13.0,0.6,11.608244735642321
Maruti Baleno Zeta Automatic,2018.0,700000.0,26000.0,Petrol,Individual,Automatic,First Owner,Maruti,Baleno Zeta Automatic,7.0,0.0,10.165890277802454
Maruti Vitara Brezza ZDi Plus,2016.0,975000.0,65000.0,Deisel,Individual,Manual,First Owner,Maruti,Vitara Brezza ZDi Plus,9.0,0.0,11.082157933374816
Chevrolet Captiva LT,2009.0,500000.0,130000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Captiva LT,16.0,0.8,11.775297421715827
Renault Duster 85PS Diesel RxL Optional,2013.0,550000.0,70000.0,Deisel,Individual,Manual,Second Owner,Renault,Duster 85PS Diesel RxL Optional,12.0,0.3,11.156264806643742
Nissan Terrano XV Premium 110 PS,2014.0,550000.0,110000.0,Deisel,Individual,Manual,First Owner,Nissan,Terrano XV Premium 110 PS,11.0,0.3,11.608244735642321
Maruti Alto K10 2010-2014 VXI,2014.0,240000.0,50000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 2010-2014 VXI,11.0,0.3,10.819798284210286
Maruti 800 Std,1997.0,50000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,800 Std,28.0,0.8,11.289794413577894
Maruti Alto LXi,2009.0,120000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi,16.0,0.8,11.289794413577894
Hyundai EON Era Plus,2013.0,900000.0,60000.0,Petrol,Individual,Manual,Second Owner,Hyundai,EON Era Plus,12.0,0.3,11.002116507732017
Honda City 1.5 V MT,2009.0,250000.0,90000.0,Petrol,Individual,Manual,Second Owner,Honda,City 1.5 V MT,16.0,0.8,11.407576060361786
Renault KWID 1.0 RXT Optional,2017.0,280000.0,36000.0,Petrol,Individual,Manual,First Owner,Renault,KWID 1.0 RXT Optional,8.0,0.0,10.491301994830229
Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010.0,85000.0,87000.0,Deisel,Individual,Manual,First Owner,Tata,Indica Vista Terra Quadrajet 1.3L BS IV,15.0,0.6,11.373674891823535
Tata Indica Vista Terra 1.4 TDI,2011.0,90000.0,80000.0,Deisel,Individual,Manual,First Owner,Tata,Indica Vista Terra 1.4 TDI,14.0,0.6,11.289794413577894
Maruti S-Cross Zeta DDiS 200 SH,2015.0,460000.0,50000.0,Deisel,Individual,Manual,Second Owner,Maruti,S-Cross Zeta DDiS 200 SH,10.0,0.3,10.819798284210286
Maruti 800 Std,2000.0,200000.0,60000.0,Petrol,Individual,Manual,First Owner,Maruti,800 Std,25.0,0.8,11.002116507732017
Renault KWID RXT,2015.0,250000.0,50000.0,Petrol,Individual,Manual,First Owner,Renault,KWID RXT,10.0,0.3,10.819798284210286
Maruti Swift Dzire VDI,2014.0,185000.0,40000.0,Deisel,Individual,Manual,Third Owner,Maruti,Swift Dzire VDI,11.0,0.3,10.596659732783579
Hyundai i10 Magna 1.1,2008.0,100000.0,60000.0,Petrol,Individual,Manual,Second Owner,Hyundai,i10 Magna 1.1,17.0,0.8,11.002116507732017
Mahindra Quanto C8,2012.0,290000.0,80000.0,Deisel,Individual,Manual,First Owner,Mahindra,Quanto C8,13.0,0.6,11.289794413577894
Mahindra Xylo E9,2012.0,300000.0,295000.0,Deisel,Individual,Manual,First Owner,Mahindra,Xylo E9,13.0,0.6,12.59473402514672
Hyundai EON Era Plus,2015.0,225000.0,80000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON Era Plus,10.0,0.3,11.289794413577894
Maruti Alto K10 VXI,2017.0,320000.0,50000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto K10 VXI,8.0,0.0,10.819798284210286
Tata Indigo CR4,2012.0,135000.0,158000.0,Deisel,Individual,Manual,Third Owner,Tata,Indigo CR4,13.0,0.6,11.970356641102999
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006.0,400000.0,400000.0,Deisel,Individual,Manual,Third Owner,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,19.0,0.8,12.899222326086994
Maruti Wagon R VXI BS IV,2016.0,400000.0,25000.0,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI BS IV,9.0,0.0,10.12667110305036
Hyundai i20 Active 1.2 S,2017.0,570000.0,39157.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Active 1.2 S,8.0,0.0,10.575360022817218
Maruti Ignis 1.2 Zeta BSIV,2018.0,500000.0,12000.0,Petrol,Individual,Manual,First Owner,Maruti,Ignis 1.2 Zeta BSIV,7.0,0.0,9.392745258631441
Maruti Omni MPI STD BSIV,2015.0,130000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,Omni MPI STD BSIV,10.0,0.3,11.156264806643742
Tata Tiago 1.2 Revotron XZ,2018.0,360000.0,4000.0,Petrol,Individual,Manual,First Owner,Tata,Tiago 1.2 Revotron XZ,7.0,0.0,8.294299608857235
Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,530000.0,10832.0,Petrol,Dealer,Manual,First Owner,Ford,Figo Aspire 1.2 Ti-VCT Trend,8.0,0.0,9.290352309945568
Hyundai i10 Era,2009.0,250000.0,50000.0,Petrol,Individual,Manual,First Owner,Hyundai,i10 Era,16.0,0.8,10.819798284210286
Nissan Sunny XL,2016.0,600000.0,19495.0,Petrol,Dealer,Manual,First Owner,Nissan,Sunny XL,9.0,0.0,9.877964595305043
Ford Figo Diesel EXI,2011.0,140000.0,55130.0,Deisel,Dealer,Manual,Second Owner,Ford,Figo Diesel EXI,14.0,0.6,10.917467450363533
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,580000.0,63356.0,Deisel,Dealer,Manual,Second Owner,Ford,Ecosport 1.5 DV5 MT Titanium,11.0,0.3,11.056540676882484
Toyota Fortuner 3.0 Diesel,2012.0,1680000.0,129627.0,Deisel,Dealer,Manual,First Owner,Toyota,Fortuner 3.0 Diesel,13.0,0.6,11.772424088947721
Chevrolet Spark 1.0 LT,2010.0,180000.0,15000.0,Petrol,Individual,Manual,First Owner,Chevrolet,Spark 1.0 LT,15.0,0.6,9.61587214452889
Tata Tiago 1.2 Revotron XE,2017.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,Tata,Tiago 1.2 Revotron XE,8.0,0.0,10.819798284210286
Hyundai i10 Magna,2012.0,269000.0,70000.0,Petrol,Individual,Manual,Second Owner,Hyundai,i10 Magna,13.0,0.6,11.156264806643742
Maruti Alto K10 VXI,2018.0,320000.0,20000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 VXI,7.0,0.0,9.90353755128617
Chevrolet Beat LS,2011.0,150000.0,60000.0,Petrol,Individual,Manual,Third Owner,Chevrolet,Beat LS,14.0,0.6,11.002116507732017
Hyundai Grand i10 Asta Option,2017.0,495000.0,5000.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 Asta Option,8.0,0.0,8.517393171418904
Maruti Ciaz VXi,2014.0,700000.0,15000.0,Petrol,Individual,Manual,First Owner,Maruti,Ciaz VXi,11.0,0.3,9.61587214452889
Datsun GO Plus T BSIV,2018.0,400000.0,4400.0,Petrol,Individual,Manual,Second Owner,Datsun,GO Plus T BSIV,7.0,0.0,8.38958706681109
Mahindra Xylo H4,2019.0,599000.0,15000.0,Deisel,Individual,Manual,Third Owner,Mahindra,Xylo H4,6.0,0.0,9.61587214452889
Renault Duster 85PS Diesel RxL Optional,2013.0,421000.0,45000.0,Deisel,Individual,Manual,First Owner,Renault,Duster 85PS Diesel RxL Optional,12.0,0.3,10.714439990727769
Ford EcoSport 1.5 Diesel Trend BSIV,2018.0,841000.0,1000.0,Deisel,Individual,Manual,First Owner,Ford,EcoSport 1.5 Diesel Trend BSIV,7.0,0.0,6.90875477931522
Hyundai i10 Magna 1.1L,2014.0,295000.0,38500.0,Petrol,Individual,Manual,First Owner,Hyundai,i10 Magna 1.1L,11.0,0.3,10.55843949396453
Hyundai i10 Sportz,2011.0,220000.0,25000.0,Petrol,Individual,Manual,First Owner,Hyundai,i10 Sportz,14.0,0.6,10.12667110305036
Ford Classic 1.4 Duratorq LXI,2013.0,250000.0,70000.0,Deisel,Individual,Manual,First Owner,Ford,Classic 1.4 Duratorq LXI,12.0,0.3,11.156264806643742
Toyota Fortuner 3.0 Diesel,2011.0,1100000.0,76400.0,Deisel,Individual,Manual,Second Owner,Toyota,Fortuner 3.0 Diesel,14.0,0.6,11.243751064074187
Hyundai Verna 1.6 VTVT,2012.0,300000.0,40000.0,Petrol,Individual,Manual,First Owner,Hyundai,Verna 1.6 VTVT,13.0,0.6,10.596659732783579
Chevrolet Aveo U-VA 1.2,2007.0,80000.0,110000.0,Petrol,Individual,Manual,Second Owner,Chevrolet,Aveo U-VA 1.2,18.0,0.8,11.608244735642321
Renault Duster 85PS Diesel RxL,2013.0,215000.0,20000.0,Deisel,Individual,Manual,Third Owner,Renault,Duster 85PS Diesel RxL,12.0,0.3,9.90353755128617
Hyundai EON Magna Plus,2012.0,245000.0,80000.0,Petrol,Dealer,Manual,First Owner,Hyundai,EON Magna Plus,13.0,0.6,11.289794413577894
Ford EcoSport 1.5 TDCi Titanium BSIV,2016.0,650000.0,25061.0,Deisel,Dealer,Manual,First Owner,Ford,EcoSport 1.5 TDCi Titanium BSIV,9.0,0.0,10.129108033725231
Ford Ecosport 1.5 Diesel Titanium,2017.0,760000.0,42494.0,Deisel,Dealer,Manual,First Owner,Ford,Ecosport 1.5 Diesel Titanium,8.0,0.0,10.657141700932726
Honda Amaze S i-Dtech,2014.0,395000.0,44875.0,Deisel,Dealer,Manual,First Owner,Honda,Amaze S i-Dtech,11.0,0.3,10.711658409664855
Ford Figo Diesel EXI,2014.0,280000.0,89741.0,Deisel,Dealer,Manual,Second Owner,Ford,Figo Diesel EXI,11.0,0.3,11.404694165887381
Honda Jazz 1.5 S i DTEC,2016.0,495000.0,65000.0,Deisel,Dealer,Manual,First Owner,Honda,Jazz 1.5 S i DTEC,9.0,0.0,11.082157933374816
Honda Jazz 1.5 VX i DTEC,2016.0,525000.0,35000.0,Deisel,Dealer,Manual,First Owner,Honda,Jazz 1.5 VX i DTEC,9.0,0.0,10.463131911491967
Toyota Innova 2.5 GX 8 STR BSIV,2009.0,420000.0,347089.0,Deisel,Dealer,Manual,First Owner,Toyota,Innova 2.5 GX 8 STR BSIV,16.0,0.8,12.757339391293687
Tata New Safari DICOR 2.2 VX 4x2,2010.0,210000.0,34500.0,Deisel,Individual,Manual,First Owner,Tata,New Safari DICOR 2.2 VX 4x2,15.0,0.6,10.448743588106625
Hyundai i20 Active 1.2 S,2018.0,650000.0,30000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Active 1.2 S,7.0,0.0,10.308985993422082
BMW 3 Series 320d Luxury Line,2018.0,2300000.0,39000.0,Deisel,Individual,Automatic,First Owner,BMW,3 Series 320d Luxury Line,7.0,0.0,10.571342565808699
Ford Freestyle Titanium Plus Diesel BSIV,2019.0,525000.0,16000.0,Deisel,Individual,Manual,First Owner,Ford,Freestyle Titanium Plus Diesel BSIV,6.0,0.0,9.680406499268875
Maruti Wagon R LXI CNG,2010.0,195000.0,80000.0,CNG,Individual,Manual,Second Owner,Maruti,Wagon R LXI CNG,15.0,0.6,11.289794413577894
Maruti Ertiga SHVS VDI,2016.0,650000.0,60000.0,Deisel,Individual,Manual,First Owner,Maruti,Ertiga SHVS VDI,9.0,0.0,11.002116507732017
Mahindra TUV 300 T6 Plus,2017.5,540000.0,110000.0,Deisel,Individual,Manual,First Owner,Mahindra,TUV 300 T6 Plus,7.5,0.0,11.608244735642321
Maruti Alto 800 LXI,2014.0,204999.0,61000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 LXI,11.0,0.3,11.0186455364637
Mahindra Bolero Power Plus ZLX,2017.0,750000.0,29000.0,Deisel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus ZLX,8.0,0.0,10.275085591132715
Maruti Ertiga SHVS ZDI Plus,2018.0,980000.0,50000.0,Deisel,Individual,Manual,First Owner,Maruti,Ertiga SHVS ZDI Plus,7.0,0.0,10.819798284210286
Fiat Grande Punto EVO 90HP 1.3 Sport,2014.0,250000.0,90000.0,Deisel,Individual,Manual,First Owner,Fiat,Grande Punto EVO 90HP 1.3 Sport,11.0,0.3,11.407576060361786
Hyundai Grand i10 1.2 Kappa Sportz AT,2018.0,550000.0,35000.0,Petrol,Individual,Automatic,First Owner,Hyundai,Grand i10 1.2 Kappa Sportz AT,7.0,0.0,10.463131911491967
Volkswagen Vento 1.6 Highline,2015.0,509999.0,43000.0,Petrol,Individual,Manual,Second Owner,Volkswagen,Vento 1.6 Highline,10.0,0.3,10.668978650219241
Maruti Alto K10 LXI,2017.0,320000.0,50000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 LXI,8.0,0.0,10.819798284210286
Hyundai EON D Lite,2016.0,275000.0,25000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON D Lite,9.0,0.0,10.12667110305036
Mahindra XUV500 W8 2WD,2013.0,550000.0,222252.0,Deisel,Individual,Manual,First Owner,Mahindra,XUV500 W8 2WD,12.0,0.3,12.311571651597761
Maruti Wagon R VXI Minor,2009.0,145000.0,50000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI Minor,16.0,0.8,10.819798284210286
Fiat Grande Punto Emotion 90Hp,2013.0,250000.0,80000.0,Deisel,Individual,Manual,First Owner,Fiat,Grande Punto Emotion 90Hp,12.0,0.3,11.289794413577894
Hyundai Verna 1.6 SX,2012.0,520000.0,35000.0,Deisel,Individual,Manual,First Owner,Hyundai,Verna 1.6 SX,13.0,0.6,10.463131911491967
Maruti Alto LXi,2007.0,95000.0,85000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi,18.0,0.8,11.350418300109132
Toyota Innova 2.5 V Diesel 7-seater,2011.0,725000.0,110000.0,Deisel,Individual,Manual,Third Owner,Toyota,Innova 2.5 V Diesel 7-seater,14.0,0.6,11.608244735642321
Maruti 800 AC,2006.0,55000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,800 AC,19.0,0.8,11.51293546492023
Honda City i DTEC VX,2014.0,600000.0,100000.0,Deisel,Individual,Manual,First Owner,Honda,City i DTEC VX,11.0,0.3,11.51293546492023
Volkswagen Vento New Diesel Highline,2013.0,330000.0,120000.0,Deisel,Individual,Manual,Second Owner,Volkswagen,Vento New Diesel Highline,12.0,0.3,11.695255355062795
Maruti S-Cross Zeta DDiS 200 SH,2015.0,470000.0,89000.0,Deisel,Individual,Manual,First Owner,Maruti,S-Cross Zeta DDiS 200 SH,10.0,0.3,11.39640288460621
Hyundai EON Magna Plus,2013.0,250000.0,40000.0,Petrol,Individual,Manual,Second Owner,Hyundai,EON Magna Plus,12.0,0.3,10.596659732783579
Maruti Wagon R VXI BS IV,2017.0,430000.0,17000.0,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI BS IV,8.0,0.0,9.741027444837728
Maruti Swift VDI,2013.0,400000.0,125000.0,Deisel,Individual,Manual,Second Owner,Maruti,Swift VDI,12.0,0.3,11.736077016252437
Maruti Swift Dzire ZXI,2013.0,615000.0,110000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire ZXI,12.0,0.3,11.608244735642321
Ford Figo Diesel Titanium,2011.0,150000.0,120000.0,Deisel,Individual,Manual,Second Owner,Ford,Figo Diesel Titanium,14.0,0.6,11.695255355062795
Ford Figo Diesel ZXI,2014.0,240000.0,90000.0,Deisel,Individual,Manual,First Owner,Ford,Figo Diesel ZXI,11.0,0.3,11.407576060361786
Mahindra Scorpio S10 7 Seater,2014.0,390000.0,90000.0,Deisel,Individual,Manual,First Owner,Mahindra,Scorpio S10 7 Seater,11.0,0.3,11.407576060361786
Hyundai EON LPG Magna Plus,2015.0,240000.0,110000.0,LPG,Individual,Manual,First Owner,Hyundai,EON LPG Magna Plus,10.0,0.3,11.608244735642321
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,600000.0,87000.0,Deisel,Individual,Manual,Second Owner,Ford,Ecosport 1.5 DV5 MT Titanium,11.0,0.3,11.373674891823535
Mahindra Scorpio LX,2014.0,800000.0,15000.0,Deisel,Individual,Manual,First Owner,Mahindra,Scorpio LX,11.0,0.3,9.61587214452889
Hyundai EON 1.0 Kappa Magna Plus,2015.0,160000.0,70000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON 1.0 Kappa Magna Plus,10.0,0.3,11.156264806643742
Ford Fiesta Classic 1.6 Duratec CLXI,2012.0,350000.0,38000.0,Petrol,Individual,Manual,First Owner,Ford,Fiesta Classic 1.6 Duratec CLXI,13.0,0.6,10.545367754151743
Honda City 1.5 V MT,2011.0,300000.0,64000.0,Petrol,Individual,Manual,Second Owner,Honda,City 1.5 V MT,14.0,0.6,11.06665398721974
Tata Sumo Gold EX BSIII,2015.0,399000.0,55250.0,Deisel,Individual,Manual,First Owner,Tata,Sumo Gold EX BSIII,10.0,0.3,10.919641718763716
Mahindra Bolero DI,2011.0,300000.0,110000.0,Deisel,Individual,Manual,First Owner,Mahindra,Bolero DI,14.0,0.6,11.608244735642321
Maruti A-Star AT VXI,2012.0,150000.0,70000.0,Petrol,Individual,Automatic,First Owner,Maruti,A-Star AT VXI,13.0,0.6,11.156264806643742
Chevrolet Cruze LTZ,2010.0,320000.0,60000.0,Deisel,Individual,Manual,Third Owner,Chevrolet,Cruze LTZ,15.0,0.6,11.002116507732017
Tata Hexa XM,2018.0,1280000.0,17000.0,Deisel,Individual,Manual,First Owner,Tata,Hexa XM,7.0,0.0,9.741027444837728
Renault KWID 1.0 RXT Optional,2017.0,300000.0,13000.0,Petrol,Individual,Manual,Second Owner,Renault,KWID 1.0 RXT Optional,8.0,0.0,9.472781556562168
Nissan Terrano XL Plus ICC WT20 SE,2016.0,1000000.0,60000.0,Deisel,Individual,Manual,First Owner,Nissan,Terrano XL Plus ICC WT20 SE,9.0,0.0,11.002116507732017
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012.0,450000.0,97000.0,Deisel,Individual,Manual,Second Owner,Tata,New Safari DICOR 2.2 GX 4x2 BS IV,13.0,0.6,11.48247656671073
Tata Indica GLS BS IV,2007.0,60000.0,130000.0,Petrol,Individual,Manual,Second Owner,Tata,Indica GLS BS IV,18.0,0.8,11.775297421715827
Maruti Swift Dzire ZXI,2013.0,500000.0,50000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire ZXI,12.0,0.3,10.819798284210286
Tata Indigo CR4,2012.0,200000.0,120000.0,Deisel,Individual,Manual,Second Owner,Tata,Indigo CR4,13.0,0.6,11.695255355062795
Ford Ecosport 1.5 DV5 MT Titanium,2015.0,650000.0,68000.0,Deisel,Individual,Manual,First Owner,Ford,Ecosport 1.5 DV5 MT Titanium,10.0,0.3,11.127277689932466
Maruti Alto LXi,2006.0,60000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi,19.0,0.8,11.51293546492023
Maruti Ertiga VDI,2013.0,325499.5,80000.0,Deisel,Individual,Manual,First Owner,Maruti,Ertiga VDI,12.0,0.3,11.289794413577894
Hyundai Accent Executive CNG,2012.0,185000.0,67000.0,CNG,Dealer,Manual,Second Owner,Hyundai,Accent Executive CNG,13.0,0.6,11.112462823634855
Maruti Alto K10 VXI,2015.0,155000.0,60000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 VXI,10.0,0.3,11.002116507732017
Maruti Swift VXI,2019.0,600000.0,5000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift VXI,6.0,0.0,8.517393171418904
Renault KWID RXE,2016.0,300000.0,20000.0,Petrol,Individual,Manual,First Owner,Renault,KWID RXE,9.0,0.0,9.90353755128617
Hyundai Creta 1.6 E Plus,2018.0,850000.0,12500.0,Petrol,Individual,Manual,First Owner,Hyundai,Creta 1.6 E Plus,7.0,0.0,9.433563920090563
Maruti Eeco CNG 5 Seater AC BSIV,2019.0,470000.0,15000.0,CNG,Individual,Manual,First Owner,Maruti,Eeco CNG 5 Seater AC BSIV,6.0,0.0,9.61587214452889
Ford Figo 1.2P Titanium MT,2019.0,600000.0,25000.0,Petrol,Individual,Manual,First Owner,Ford,Figo 1.2P Titanium MT,6.0,0.0,10.12667110305036
Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,700000.0,70000.0,Deisel,Individual,Manual,Second Owner,Toyota,Innova 2.5 G (Diesel) 7 Seater,12.0,0.3,11.156264806643742
Maruti Wagon R LXI DUO BSIII,2007.0,70000.0,162000.0,LPG,Individual,Manual,First Owner,Maruti,Wagon R LXI DUO BSIII,18.0,0.8,11.995357787034976
Maruti Swift Vdi BSIII,2010.0,1250000.0,205000.0,Deisel,Individual,Manual,Second Owner,Maruti,Swift Vdi BSIII,15.0,0.6,12.230770136157428
Audi A6 2.8 FSI,2008.0,650000.0,70000.0,Petrol,Individual,Automatic,Third Owner,Audi,A6 2.8 FSI,17.0,0.8,11.156264806643742
Hyundai Xcent 1.2 CRDi S,2018.0,450000.0,70000.0,Deisel,Individual,Manual,Second Owner,Hyundai,Xcent 1.2 CRDi S,7.0,0.0,11.156264806643742
Mahindra XUV500 W8 2WD,2013.0,750000.0,100000.0,Deisel,Individual,Manual,Second Owner,Mahindra,XUV500 W8 2WD,12.0,0.3,11.51293546492023
Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,775000.0,70000.0,Deisel,Individual,Manual,Second Owner,Toyota,Innova 2.5 G (Diesel) 7 Seater,12.0,0.3,11.156264806643742
Hyundai Santa Fe 4X4,2011.0,800000.0,220000.0,Deisel,Individual,Manual,First Owner,Hyundai,Santa Fe 4X4,14.0,0.6,12.301387370778713
Honda Amaze E i-Vtech,2015.0,360000.0,80000.0,Petrol,Individual,Manual,Second Owner,Honda,Amaze E i-Vtech,10.0,0.3,11.289794413577894
Toyota Corolla Altis Diesel D4DG,2010.0,250000.0,120000.0,Deisel,Individual,Manual,First Owner,Toyota,Corolla Altis Diesel D4DG,15.0,0.6,11.695255355062795
Jeep Compass 2.0 Longitude Option BSIV,2017.0,1490000.0,22038.0,Deisel,Individual,Manual,First Owner,Jeep,Compass 2.0 Longitude Option BSIV,8.0,0.0,10.000568890186692
Renault Duster 85PS Diesel RxL,2013.0,600000.0,80000.0,Deisel,Individual,Manual,First Owner,Renault,Duster 85PS Diesel RxL,12.0,0.3,11.289794413577894
Maruti Alto LX,2010.0,120000.0,90000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LX,15.0,0.6,11.407576060361786
Tata New Safari DICOR 2.2 EX 4x2,2012.0,320000.0,140000.0,Deisel,Individual,Manual,Second Owner,Tata,New Safari DICOR 2.2 EX 4x2,13.0,0.6,11.849404844423074
Ford Figo Diesel Titanium,2011.0,400000.0,120000.0,Deisel,Individual,Manual,Second Owner,Ford,Figo Diesel Titanium,14.0,0.6,11.695255355062795
Maruti Swift Dzire ZDI,2015.0,302000.0,55340.0,Deisel,Individual,Manual,First Owner,Maruti,Swift Dzire ZDI,10.0,0.3,10.921269323289689
Chevrolet Beat Diesel LT,2011.0,130000.0,80000.0,Deisel,Individual,Manual,Second Owner,Chevrolet,Beat Diesel LT,14.0,0.6,11.289794413577894
Maruti Swift Dzire LXI Option,2014.0,150000.0,70000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire LXI Option,11.0,0.3,11.156264806643742
Tata Indica Vista Aura Plus 1.3 Quadrajet,2012.0,200000.0,90000.0,Deisel,Individual,Manual,Second Owner,Tata,Indica Vista Aura Plus 1.3 Quadrajet,13.0,0.6,11.407576060361786
Toyota Innova 2.5 G1 BSIV,2012.0,950000.0,80000.0,Deisel,Individual,Manual,First Owner,Toyota,Innova 2.5 G1 BSIV,13.0,0.6,11.289794413577894
Maruti Swift Vdi BSIII,2008.0,120000.0,175000.0,Deisel,Individual,Manual,Second Owner,Maruti,Swift Vdi BSIII,17.0,0.8,12.07254696717504
Mahindra XUV500 W7 BSIV,2019.0,1400000.0,10000.0,Deisel,Individual,Manual,First Owner,Mahindra,XUV500 W7 BSIV,6.0,0.0,9.210440366976517
Hyundai i20 1.2 Asta Option,2017.0,620000.0,65000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 1.2 Asta Option,8.0,0.0,11.082157933374816
Toyota Innova 2.5 GX 8 STR BSIV,2012.0,449000.0,90000.0,Deisel,Individual,Manual,First Owner,Toyota,Innova 2.5 GX 8 STR BSIV,13.0,0.6,11.407576060361786
Maruti Alto LXi,2007.0,100000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi,18.0,0.8,11.156264806643742
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019.0,600000.0,2500.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,6.0,0.0,7.824445930877619
Honda Amaze VX i-DTEC,2016.0,700000.0,35000.0,Deisel,Individual,Manual,First Owner,Honda,Amaze VX i-DTEC,9.0,0.0,10.463131911491967
Chevrolet Beat Diesel LT,2012.0,150000.0,80000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Beat Diesel LT,13.0,0.6,11.289794413577894
Hyundai EON Magna Plus,2018.0,550000.0,63000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON Magna Plus,7.0,0.0,11.050905878263567
Audi A6 2.0 TDI Premium Plus,2013.0,675000.0,88000.0,Deisel,Dealer,Automatic,First Owner,Audi,A6 2.0 TDI Premium Plus,12.0,0.3,11.385103457032141
